UTILITYID,UTILNAME,STATE_CODE,YEAR,MONTH,TOT_REV (Thousand $),TOT_SALES (MwH), TOTAL CUSTOMERS 
20130,Warren Rural Elec Coop Corp,KY,2012,6,14923,147774,60623
20130,Warren Rural Elec Coop Corp,KY,2012,7,16842,165352,60771
20130,Warren Rural Elec Coop Corp,KY,2012,8,17343,176230,60833
20130,Warren Rural Elec Coop Corp,KY,2012,9,16104,158533,60815
20130,Warren Rural Elec Coop Corp,KY,2012,10,12428,129777,60832
20130,Warren Rural Elec Coop Corp,KY,2012,11,12734,130420,60712
20130,Warren Rural Elec Coop Corp,KY,2012,12,14221,140553,60822
20169,Avista Corp,ID,2012,1,25129.28,325572.79,123830
20169,Avista Corp,MT,2012,1,6.98,80.66,22
20169,Avista Corp,WA,2012,1,45859.66,520855.88,236712
20169,Avista Corp,ID,2012,2,22579.43,294471.64,123857
20169,Avista Corp,MT,2012,2,6.43,74.49,23
20169,Avista Corp,WA,2012,2,44035.76,503009.39,236362
20169,Avista Corp,ID,2012,3,21595.96,278794.62,123761
20169,Avista Corp,MT,2012,3,6.26,71.64,23
20169,Avista Corp,WA,2012,3,42300.42,484852.2,236393
20169,Avista Corp,ID,2012,4,19369.37,255040.7,123870
20169,Avista Corp,MT,2012,4,4.37,49.77,22
20169,Avista Corp,WA,2012,4,36028.86,410993.72,236621
20169,Avista Corp,ID,2012,5,18823.12,252452.24,123568
20169,Avista Corp,MT,2012,5,2.98,32.98,22
20169,Avista Corp,WA,2012,5,36095.72,417089.4,236270
20169,Avista Corp,ID,2012,6,18026.31,241459.88,123440
20169,Avista Corp,MT,2012,6,1.93,20.76,22
20169,Avista Corp,WA,2012,6,34423.21,396441.57,235881
20169,Avista Corp,ID,2012,7,21329.76,285068.85,123626
20169,Avista Corp,MT,2012,7,1.61,16.66,22
20169,Avista Corp,WA,2012,7,39497.12,459614.88,236462
20169,Avista Corp,ID,2012,8,22319.15,296468.59,123354
20169,Avista Corp,MT,2012,8,1.2,13.66,21
20169,Avista Corp,WA,2012,8,42445.46,499643.51,235975
20169,Avista Corp,ID,2012,9,19696.15,261834.72,124067
20169,Avista Corp,MT,2012,9,1.51,15.77,22
20169,Avista Corp,WA,2012,9,35477.69,411558.39,237477
20169,Avista Corp,ID,2012,10,19459.03,266405.66,124228
20169,Avista Corp,MT,2012,10,1.98,21.32,23
20169,Avista Corp,WA,2012,10,37236.2,442469.79,236635
20169,Avista Corp,ID,2012,11,21208.64,283625.7,124322
20169,Avista Corp,MT,2012,11,3.62,40.72,24
20169,Avista Corp,WA,2012,11,38725.61,453957.51,237217
20169,Avista Corp,ID,2012,12,23897.38,317194.22,124716
20169,Avista Corp,MT,2012,12,5.34,61.04,22
20169,Avista Corp,WA,2012,12,43956.35,513629.37,237724
20187,Watertown Municipal Utilities,SD,2012,1,2135,34361,13436
20187,Watertown Municipal Utilities,SD,2012,2,2024,31043,13443
20187,Watertown Municipal Utilities,SD,2012,3,1928,28105,13441
20187,Watertown Municipal Utilities,SD,2012,4,1827,28107,13458
20187,Watertown Municipal Utilities,SD,2012,5,1886,26896,13467
20187,Watertown Municipal Utilities,SD,2012,6,1959,30268,13475
20187,Watertown Municipal Utilities,SD,2012,7,2568,36273,13480
20187,Watertown Municipal Utilities,SD,2012,8,2092,32026,13499
20187,Watertown Municipal Utilities,SD,2012,9,1965,30319,13501
20187,Watertown Municipal Utilities,SD,2012,10,1924,28335,13517
20187,Watertown Municipal Utilities,SD,2012,11,2041,30028,13531
20187,Watertown Municipal Utilities,SD,2012,12,2237,32271,13548
20332,Wells Rural Electric Co,NV,2012,1,2821,65979,5243
20332,Wells Rural Electric Co,UT,2012,1,203,2847,723
20332,Wells Rural Electric Co,NV,2012,2,3204,70189,5244
20332,Wells Rural Electric Co,UT,2012,2,201,2872,723
20332,Wells Rural Electric Co,NV,2012,3,3240,69513,5255
20332,Wells Rural Electric Co,UT,2012,3,195,2816,722
20332,Wells Rural Electric Co,NV,2012,4,3269,89717,5266
20332,Wells Rural Electric Co,UT,2012,4,177,2560,721
20332,Wells Rural Electric Co,NV,2012,5,2178,58900,5283
20332,Wells Rural Electric Co,UT,2012,5,158,2267,722
20332,Wells Rural Electric Co,NV,2012,6,2736,67698,5294
20332,Wells Rural Electric Co,UT,2012,6,171,2566,724
20332,Wells Rural Electric Co,NV,2012,7,2668,69315,5297
20332,Wells Rural Electric Co,UT,2012,7,181,2644,726
20332,Wells Rural Electric Co,NV,2012,8,3100,70430,5306
20332,Wells Rural Electric Co,UT,2012,8,174,2524,728
20332,Wells Rural Electric Co,NV,2012,9,2979,66068,5314
20332,Wells Rural Electric Co,UT,2012,9,179,2615,725
20332,Wells Rural Electric Co,NV,2012,10,3168,67253,5308
20332,Wells Rural Electric Co,UT,2012,10,157,2243,722
20332,Wells Rural Electric Co,NV,2012,11,2730,66694,5304
20332,Wells Rural Electric Co,UT,2012,11,176,2358,723
20332,Wells Rural Electric Co,NV,2012,12,2962,70642,5304
20332,Wells Rural Electric Co,UT,2012,12,208,2905,724
20334,Wellsborough Electric Co,PA,2012,1,1248.98,10679.12,6193
20334,Wellsborough Electric Co,PA,2012,2,1236.18,10611.14,6195
20334,Wellsborough Electric Co,PA,2012,3,1174.3,9991.65,6204
20334,Wellsborough Electric Co,PA,2012,4,1121.43,9706.85,6212
20334,Wellsborough Electric Co,PA,2012,5,1105.6,9341.24,6219
20334,Wellsborough Electric Co,PA,2012,6,1141.68,9836.23,6216
20334,Wellsborough Electric Co,PA,2012,7,1167.95,10178.2,6223
20334,Wellsborough Electric Co,PA,2012,8,1235.72,10936.88,6225
20334,Wellsborough Electric Co,PA,2012,9,1108.99,9546.73,6222
20334,Wellsborough Electric Co,PA,2012,10,992.7,8718.18,6220
20334,Wellsborough Electric Co,PA,2012,11,1058.37,9296.4,6223
20334,Wellsborough Electric Co,PA,2012,12,1140.69,10143.24,6223
20387,West Penn Power Company,PA,2012,1,76679.34,848439.18,599711
20387,West Penn Power Company,PA,2012,2,68896.3,755766.73,595643
20387,West Penn Power Company,PA,2012,3,62006.05,676170.72,616308
20387,West Penn Power Company,PA,2012,4,56738.6,608592.5,575979
20387,West Penn Power Company,PA,2012,5,46867.89,496446.94,572082
20387,West Penn Power Company,PA,2012,6,50422.4,670967.5,567776
20387,West Penn Power Company,PA,2012,7,59249.04,768501.74,558910
20387,West Penn Power Company,PA,2012,8,49446.61,656731.94,547675
20387,West Penn Power Company,PA,2012,9,45922.48,624555.19,541555
20387,West Penn Power Company,PA,2012,10,43685.87,569848.56,533581
20387,West Penn Power Company,PA,2012,11,46135.92,598185.44,526283
20387,West Penn Power Company,PA,2012,12,52087.68,673666.04,519907
20401,West River Electric Assn Inc,SD,2012,1,2523.68,23158.86,15587
20401,West River Electric Assn Inc,SD,2012,2,2580.25,24392.88,15603
20401,West River Electric Assn Inc,SD,2012,3,2237.19,19792.88,15620
20401,West River Electric Assn Inc,SD,2012,4,2035.37,16811.23,15640
20401,West River Electric Assn Inc,SD,2012,5,2012.58,15650.75,15692
20401,West River Electric Assn Inc,SD,2012,6,2102.77,16796.51,15738
20401,West River Electric Assn Inc,SD,2012,7,2785.67,23001.6,15762
20401,West River Electric Assn Inc,SD,2012,8,2925.11,24214.8,15765
20401,West River Electric Assn Inc,SD,2012,9,2510.83,20595.14,15793
20401,West River Electric Assn Inc,SD,2012,10,2060.28,16666.61,15806
20401,West River Electric Assn Inc,SD,2012,11,2294.22,19818.05,15838
20401,West River Electric Assn Inc,SD,2012,12,2392.27,21482.33,15847
20413,Mountrail-Williams Elec Coop,ND,2012,1,5788.19,79288.81,10790
20413,Mountrail-Williams Elec Coop,ND,2012,2,8331.01,86136.34,10846
20413,Mountrail-Williams Elec Coop,ND,2012,3,6285.14,94137.29,11091
20413,Mountrail-Williams Elec Coop,ND,2012,4,1455.15,17512.93,11208
20413,Mountrail-Williams Elec Coop,ND,2012,5,5882.91,75511.24,11349
20413,Mountrail-Williams Elec Coop,ND,2012,6,5854.56,76151.63,11519
20413,Mountrail-Williams Elec Coop,ND,2012,7,5644.19,70145.61,11630
20413,Mountrail-Williams Elec Coop,ND,2012,8,6387.36,82589.42,11812
20413,Mountrail-Williams Elec Coop,ND,2012,9,6530.85,84145.92,12482
20413,Mountrail-Williams Elec Coop,ND,2012,10,6589.4,83274.45,12712
20413,Mountrail-Williams Elec Coop,ND,2012,11,6806.94,84251.65,12691
20413,Mountrail-Williams Elec Coop,ND,2012,12,8189.49,107933.15,12777
20455,Western Massachusetts Elec Co,MA,2012,1,26583.82,180005.09,195756
20455,Western Massachusetts Elec Co,MA,2012,2,24867.65,164558.39,195743
20455,Western Massachusetts Elec Co,MA,2012,3,22642.22,151096.79,194339
20455,Western Massachusetts Elec Co,MA,2012,4,19358.96,129421.23,192028
20455,Western Massachusetts Elec Co,MA,2012,5,18844.9,127354.75,189667
20455,Western Massachusetts Elec Co,MA,2012,6,20873.93,141745.26,189202
20455,Western Massachusetts Elec Co,MA,2012,7,25116.4,174783.65,189388
20455,Western Massachusetts Elec Co,MA,2012,8,25833.78,183324.35,188946
20455,Western Massachusetts Elec Co,MA,2012,9,21753.19,152612.93,188212
20455,Western Massachusetts Elec Co,MA,2012,10,17645.35,122868.74,187561
20455,Western Massachusetts Elec Co,MA,2012,11,19027.46,132951.8,187071
20455,Western Massachusetts Elec Co,MA,2012,12,22544.48,159040.41,186531
20521,Wheeling Power Co,WV,2012,1,14224.67,207840.68,41090
20521,Wheeling Power Co,WV,2012,2,14187.31,202055.84,41568
20521,Wheeling Power Co,WV,2012,3,13792.39,207451.66,41123
20521,Wheeling Power Co,WV,2012,4,13596,204075,41121
20521,Wheeling Power Co,WV,2012,5,14067,223267,41269
20521,Wheeling Power Co,WV,2012,6,13915,201031,41160
20521,Wheeling Power Co,WV,2012,7,15320,220699,41189
20521,Wheeling Power Co,WV,2012,8,15421,221917,41224
20521,Wheeling Power Co,WV,2012,9,13098,199235,41258
20521,Wheeling Power Co,WV,2012,10,14966,215127,41270
20521,Wheeling Power Co,WV,2012,11,14782,206330,41336
20521,Wheeling Power Co,WV,2012,12,12836,190756,41237
20847,Wisconsin Electric Power Co,MI,2012,1,16305,239367,27563
20847,Wisconsin Electric Power Co,WI,2012,1,230480,2041121,1095772
20847,Wisconsin Electric Power Co,MI,2012,2,16601,230370,27568
20847,Wisconsin Electric Power Co,WI,2012,2,215422,1896101,1096214
20847,Wisconsin Electric Power Co,MI,2012,3,16793,249680,27581
20847,Wisconsin Electric Power Co,WI,2012,3,214682,1922610,1096442
20847,Wisconsin Electric Power Co,MI,2012,4,15274,232573,27580
20847,Wisconsin Electric Power Co,WI,2012,4,199590,1777008,1096375
20847,Wisconsin Electric Power Co,MI,2012,5,15393,209080,27538
20847,Wisconsin Electric Power Co,WI,2012,5,221808,1953186,1095735
20847,Wisconsin Electric Power Co,MI,2012,6,13305,164852,27526
20847,Wisconsin Electric Power Co,WI,2012,6,250445,2266744,1095396
20847,Wisconsin Electric Power Co,MI,2012,7,13111,163892,27521
20847,Wisconsin Electric Power Co,WI,2012,7,314571,2673576,1095505
20847,Wisconsin Electric Power Co,MI,2012,8,13200,160775,27551
20847,Wisconsin Electric Power Co,WI,2012,8,253379,2271887,1095493
20847,Wisconsin Electric Power Co,MI,2012,9,16783,198551,27547
20847,Wisconsin Electric Power Co,WI,2012,9,219466,1930869,1095917
20847,Wisconsin Electric Power Co,MI,2012,10,16198,237812,27565
20847,Wisconsin Electric Power Co,WI,2012,10,215895,1913666,1096553
20847,Wisconsin Electric Power Co,MI,2012,11,16495,232025,27608
20847,Wisconsin Electric Power Co,WI,2012,11,215072,1861446,1097129
20847,Wisconsin Electric Power Co,MI,2012,12,16605,230559,27613
20847,Wisconsin Electric Power Co,WI,2012,12,208106,1985454,1098098
20856,Wisconsin Power & Light Co,WI,2012,1,84143,870452,458427
20856,Wisconsin Power & Light Co,WI,2012,2,77805,798717,458375
20856,Wisconsin Power & Light Co,WI,2012,3,76709,806259,458716
20856,Wisconsin Power & Light Co,WI,2012,4,71193,741112,459287
20856,Wisconsin Power & Light Co,WI,2012,5,79706,820470,459415
20856,Wisconsin Power & Light Co,WI,2012,6,98857,927699,459796
20856,Wisconsin Power & Light Co,WI,2012,7,118573,1126619,459912
20856,Wisconsin Power & Light Co,WI,2012,8,100850,962301,459924
20856,Wisconsin Power & Light Co,WI,2012,9,84342,819157,459804
20856,Wisconsin Power & Light Co,WI,2012,10,79584,820181,459749
20856,Wisconsin Power & Light Co,WI,2012,11,77577,808095,459850
20856,Wisconsin Power & Light Co,WI,2012,12,83059,848299,459630
20860,Wisconsin Public Service Corp,MI,2012,1,1860.35,23080.61,8960
20860,Wisconsin Public Service Corp,WI,2012,1,81598.18,917155.27,432106
20860,Wisconsin Public Service Corp,MI,2012,2,1816.89,23367.63,8960
20860,Wisconsin Public Service Corp,WI,2012,2,75802.75,833549.7,432305
20860,Wisconsin Public Service Corp,MI,2012,3,1777.37,24066.75,8957
20860,Wisconsin Public Service Corp,WI,2012,3,77432.85,848767.35,432484
20860,Wisconsin Public Service Corp,MI,2012,4,1646.33,22917.38,8950
20860,Wisconsin Public Service Corp,WI,2012,4,71504.45,792031.76,432385
20860,Wisconsin Public Service Corp,MI,2012,5,1548.93,21303.69,8926
20860,Wisconsin Public Service Corp,WI,2012,5,75823.98,855731.66,431896
20860,Wisconsin Public Service Corp,MI,2012,6,1711.51,24508.49,8931
20860,Wisconsin Public Service Corp,WI,2012,6,85041.39,923448.7,431985
20860,Wisconsin Public Service Corp,MI,2012,7,1975.35,26945.8,8937
20860,Wisconsin Public Service Corp,WI,2012,7,95031.64,1060511.74,432282
20860,Wisconsin Public Service Corp,MI,2012,8,1832.99,25810.55,8932
20860,Wisconsin Public Service Corp,WI,2012,8,90283.39,971777.32,432543
20860,Wisconsin Public Service Corp,MI,2012,9,1514.39,21378.34,8935
20860,Wisconsin Public Service Corp,WI,2012,9,80648.18,849660.94,432646
20860,Wisconsin Public Service Corp,MI,2012,10,1655.91,23102.61,8946
20860,Wisconsin Public Service Corp,WI,2012,10,76116.21,852179.48,432962
20860,Wisconsin Public Service Corp,MI,2012,11,1598.01,23114.73,8951
20860,Wisconsin Public Service Corp,WI,2012,11,73232.82,821797.24,433750
20860,Wisconsin Public Service Corp,MI,2012,12,1866.15,25850.53,8965
20860,Wisconsin Public Service Corp,WI,2012,12,78552.17,869534.68,434152
20996,Wright-Hennepin Coop Elec Assn,MN,2012,1,7422.53,79027.93,47317
20996,Wright-Hennepin Coop Elec Assn,MN,2012,2,7403.06,79549.59,47337
20996,Wright-Hennepin Coop Elec Assn,MN,2012,3,6602.58,70447.11,47437
20996,Wright-Hennepin Coop Elec Assn,MN,2012,4,6199.93,64398.26,47448
20996,Wright-Hennepin Coop Elec Assn,MN,2012,5,6023.34,61124.79,47556
20996,Wright-Hennepin Coop Elec Assn,MN,2012,6,7309.68,69678.7,47611
20996,Wright-Hennepin Coop Elec Assn,MN,2012,7,8598.67,84422.59,47648
20996,Wright-Hennepin Coop Elec Assn,MN,2012,8,9133.07,90828.19,47722
20996,Wright-Hennepin Coop Elec Assn,MN,2012,9,7629.69,78326.71,47762
20996,Wright-Hennepin Coop Elec Assn,MN,2012,10,5789.77,63571.83,47852
20996,Wright-Hennepin Coop Elec Assn,MN,2012,11,5978.74,67995.91,47924
20996,Wright-Hennepin Coop Elec Assn,MN,2012,12,6678.36,71480.01,48013
20997,Yellowstone Valley Elec Co-op,MT,2012,1,2761.93,23425.1,17171
20997,Yellowstone Valley Elec Co-op,MT,2012,2,2856.06,24528.42,17175
20997,Yellowstone Valley Elec Co-op,MT,2012,3,2477.09,20370.43,17188
20997,Yellowstone Valley Elec Co-op,MT,2012,4,2220.66,17424.7,17206
20997,Yellowstone Valley Elec Co-op,MT,2012,5,2181.44,16574.69,17254
20997,Yellowstone Valley Elec Co-op,MT,2012,6,2295.2,17794.95,17287
20997,Yellowstone Valley Elec Co-op,MT,2012,7,2756.19,22954.14,17302
20997,Yellowstone Valley Elec Co-op,MT,2012,8,3081.44,26513.73,17350
20997,Yellowstone Valley Elec Co-op,MT,2012,9,2686.18,21942.47,17377
20997,Yellowstone Valley Elec Co-op,MT,2012,10,2194.01,16632.93,17421
20997,Yellowstone Valley Elec Co-op,MT,2012,11,2333.12,18298.93,17470
20997,Yellowstone Valley Elec Co-op,MT,2012,12,2519.04,20378.75,17538
21538,"Mohave Electric Cooperative, I",AZ,2012,1,6088.4,48597.1,39218
21538,"Mohave Electric Cooperative, I",AZ,2012,2,5654.3,45161,38943
21538,"Mohave Electric Cooperative, I",AZ,2012,3,5473.7,40628.5,39057
21538,"Mohave Electric Cooperative, I",AZ,2012,4,5616,40995.9,39355
21538,"Mohave Electric Cooperative, I",AZ,2012,5,6696.4,52182.4,39224
21538,"Mohave Electric Cooperative, I",AZ,2012,6,7447.2,66161.9,39279
21538,"Mohave Electric Cooperative, I",AZ,2012,7,7506.9,77950.7,39227
21538,"Mohave Electric Cooperative, I",AZ,2012,8,8033.4,84910.9,39218
21538,"Mohave Electric Cooperative, I",AZ,2012,9,7825.2,88904.8,39207
21538,"Mohave Electric Cooperative, I",AZ,2012,10,6741.9,59534.9,39212
21538,"Mohave Electric Cooperative, I",AZ,2012,11,5849.2,45382.8,39249
21538,"Mohave Electric Cooperative, I",AZ,2012,12,6405.1,42273.1,39198
22053,Kentucky Power Co,KY,2012,1,53148.21,664217.32,173379
22053,Kentucky Power Co,KY,2012,2,45754.95,599237.4,173471
22053,Kentucky Power Co,KY,2012,3,41436.47,545635.76,173009
22053,Kentucky Power Co,KY,2012,4,35197.79,493538.2,172648
22053,Kentucky Power Co,KY,2012,5,38120.43,541622.57,172563
22053,Kentucky Power Co,KY,2012,6,38599.25,515293.04,172434
22053,Kentucky Power Co,KY,2012,7,43881.24,572828.11,172558
22053,Kentucky Power Co,KY,2012,8,41554.43,548513.91,172529
22053,Kentucky Power Co,KY,2012,9,35796.37,470754.05,172554
22053,Kentucky Power Co,KY,2012,10,41598.43,537440.05,172419
22053,Kentucky Power Co,KY,2012,11,42839.91,570550.47,172690
22053,Kentucky Power Co,KY,2012,12,43109.27,601025.48,172825
22500,Westar Energy Inc,KS,2012,1,65727,809219.76,369637
22500,Westar Energy Inc,KS,2012,2,60098.06,732652.79,369999
22500,Westar Energy Inc,KS,2012,3,59851.77,704849.15,369860
22500,Westar Energy Inc,KS,2012,4,59054.97,671260.9,370040
22500,Westar Energy Inc,KS,2012,5,76133.59,845062.13,373135
22500,Westar Energy Inc,KS,2012,6,94449.69,992690.58,372038
22500,Westar Energy Inc,KS,2012,7,113965.48,1199263.29,377046
22500,Westar Energy Inc,KS,2012,8,92920.38,982530.31,372914
22500,Westar Energy Inc,KS,2012,9,76841.26,826964.72,370755
22500,Westar Energy Inc,KS,2012,10,65247.37,711329.9,368947
22500,Westar Energy Inc,KS,2012,11,63246.22,721432.22,371438
22500,Westar Energy Inc,KS,2012,12,72136.78,807661.41,371430
22690,Roosevelt County Elec Coop Inc,NM,2012,1,1040,12358,6339
22690,Roosevelt County Elec Coop Inc,NM,2012,2,1112,13971,6325
22690,Roosevelt County Elec Coop Inc,NM,2012,3,1456,17049,6421
22690,Roosevelt County Elec Coop Inc,NM,2012,4,1382,16489,6326
22690,Roosevelt County Elec Coop Inc,NM,2012,5,1209,14079,6313
22690,Roosevelt County Elec Coop Inc,NM,2012,6,1427,17757,6304
22690,Roosevelt County Elec Coop Inc,NM,2012,7,1647,18798,6330
22690,Roosevelt County Elec Coop Inc,NM,2012,8,1699,20963,6316
22690,Roosevelt County Elec Coop Inc,NM,2012,9,1555,18849,6308
22690,Roosevelt County Elec Coop Inc,NM,2012,10,1198,14004,6327
22690,Roosevelt County Elec Coop Inc,NM,2012,11,1099,13453,6303
22690,Roosevelt County Elec Coop Inc,NM,2012,12,1138,13082,6292
22814,Raft Rural Elec Coop Inc,ID,2012,1,349,6098,2465
22814,Raft Rural Elec Coop Inc,NV,2012,1,349.2,5238,1774
22814,Raft Rural Elec Coop Inc,UT,2012,1,48.3,758,665
22814,Raft Rural Elec Coop Inc,ID,2012,2,326.51,5699.7,2463
22814,Raft Rural Elec Coop Inc,NV,2012,2,328.17,4873,1773
22814,Raft Rural Elec Coop Inc,UT,2012,2,44.48,685,665
22814,Raft Rural Elec Coop Inc,ID,2012,3,669,5229,2460
22814,Raft Rural Elec Coop Inc,NV,2012,3,319,4481,1773
22814,Raft Rural Elec Coop Inc,UT,2012,3,189,605,665
22814,Raft Rural Elec Coop Inc,ID,2012,4,946,12444,2461
22814,Raft Rural Elec Coop Inc,NV,2012,4,268,3940,1774
22814,Raft Rural Elec Coop Inc,UT,2012,4,92,1158,664
22814,Raft Rural Elec Coop Inc,ID,2012,5,1396,30427,2470
22814,Raft Rural Elec Coop Inc,NV,2012,5,276,4347,1772
22814,Raft Rural Elec Coop Inc,UT,2012,5,285,7109,664
22814,Raft Rural Elec Coop Inc,ID,2012,6,1502,37608,2472
22814,Raft Rural Elec Coop Inc,NV,2012,6,255,4049,1772
22814,Raft Rural Elec Coop Inc,UT,2012,6,278,6953,664
22814,Raft Rural Elec Coop Inc,ID,2012,7,1564,37124,2474
22814,Raft Rural Elec Coop Inc,NV,2012,7,281,4499,1777
22814,Raft Rural Elec Coop Inc,UT,2012,7,301,6923,665
22814,Raft Rural Elec Coop Inc,ID,2012,8,1371.3,34837,2480
22814,Raft Rural Elec Coop Inc,NV,2012,8,274.6,4451,1776
22814,Raft Rural Elec Coop Inc,UT,2012,8,279.7,7043,668
22814,Raft Rural Elec Coop Inc,ID,2012,9,1103,25821,2480
22814,Raft Rural Elec Coop Inc,NV,2012,9,247,3940,1776
22814,Raft Rural Elec Coop Inc,UT,2012,9,204,4599,668
22814,Raft Rural Elec Coop Inc,ID,2012,10,633,9974,2489
22814,Raft Rural Elec Coop Inc,NV,2012,10,277,4124,1787
22814,Raft Rural Elec Coop Inc,UT,2012,10,91,1220,668
22814,Raft Rural Elec Coop Inc,ID,2012,11,319,5430,2492
22814,Raft Rural Elec Coop Inc,NV,2012,11,289,4242,1788
22814,Raft Rural Elec Coop Inc,UT,2012,11,49,700,668
22814,Raft Rural Elec Coop Inc,ID,2012,12,513,6279,2494
22814,Raft Rural Elec Coop Inc,NV,2012,12,378,5301,1783
22814,Raft Rural Elec Coop Inc,UT,2012,12,73,744,668
24211,Tucson Electric Power Co,AZ,2012,1,52217.97,663904.08,404134
24211,Tucson Electric Power Co,AZ,2012,2,49081.23,615640.24,404138
24211,Tucson Electric Power Co,AZ,2012,3,53235.67,638498.57,404632
24211,Tucson Electric Power Co,AZ,2012,4,58790.3,665807.23,404667
24211,Tucson Electric Power Co,AZ,2012,5,79457.62,807555.01,404533
24211,Tucson Electric Power Co,AZ,2012,6,99944.68,966617.81,405040
24211,Tucson Electric Power Co,AZ,2012,7,99794.38,975229.75,404782
24211,Tucson Electric Power Co,AZ,2012,8,105911.9,1039267.15,405687
24211,Tucson Electric Power Co,AZ,2012,9,86717.71,863007.03,405629
24211,Tucson Electric Power Co,AZ,2012,10,72405.92,735775.24,405981
24211,Tucson Electric Power Co,AZ,2012,11,55863.57,622896.52,406219
24211,Tucson Electric Power Co,AZ,2012,12,57165.72,670619.6,406390
24590,Unitil Energy Systems,NH,2012,1,10519.23,74135.06,74385
24590,Unitil Energy Systems,NH,2012,2,9841.59,69201.97,74332
24590,Unitil Energy Systems,NH,2012,3,8977.12,62547.79,74380
24590,Unitil Energy Systems,NH,2012,4,8589.62,59271.77,74537
24590,Unitil Energy Systems,NH,2012,5,8071.48,57142.94,74691
24590,Unitil Energy Systems,NH,2012,6,8007.81,58913.46,74620
24590,Unitil Energy Systems,NH,2012,7,9521.06,71814.59,74333
24590,Unitil Energy Systems,NH,2012,8,10157.65,76778.25,74243
24590,Unitil Energy Systems,NH,2012,9,9639.51,71632.25,74167
24590,Unitil Energy Systems,NH,2012,10,7654.47,54747.87,73835
24590,Unitil Energy Systems,NH,2012,11,7685.3,55025.43,73846
24590,Unitil Energy Systems,NH,2012,12,9216.57,66899.23,73851
24889,Brunswick Electric Member Corp,NC,2012,1,11409,95434,82981
24889,Brunswick Electric Member Corp,NC,2012,2,11561,96391,83011
24889,Brunswick Electric Member Corp,NC,2012,3,10460,87469,83086
24889,Brunswick Electric Member Corp,NC,2012,4,9489,75847,83235
24889,Brunswick Electric Member Corp,NC,2012,5,10153,81551,83314
24889,Brunswick Electric Member Corp,NC,2012,6,12623,101433,83440
24889,Brunswick Electric Member Corp,NC,2012,7,16507,135532,83559
24889,Brunswick Electric Member Corp,NC,2012,8,17369,148868,83608
24889,Brunswick Electric Member Corp,NC,2012,9,14097,116448,83624
24889,Brunswick Electric Member Corp,NC,2012,10,11765,90671,83681
24889,Brunswick Electric Member Corp,NC,2012,11,10888,82528,83747
24889,Brunswick Electric Member Corp,NC,2012,12,12028,93360,83850
24949,Cass County Elec Coop Inc,ND,2012,1,7134,102354,36378
24949,Cass County Elec Coop Inc,ND,2012,2,9250,101811,36407
24949,Cass County Elec Coop Inc,ND,2012,3,8209,85028,36428
24949,Cass County Elec Coop Inc,ND,2012,4,7412,72643,36682
24949,Cass County Elec Coop Inc,ND,2012,5,7174,67259,36854
24949,Cass County Elec Coop Inc,ND,2012,6,7579,70086,37032
24949,Cass County Elec Coop Inc,ND,2012,7,8670,81731,37249
24949,Cass County Elec Coop Inc,ND,2012,8,8296,78935,37447
24949,Cass County Elec Coop Inc,ND,2012,9,7112,70986,37592
24949,Cass County Elec Coop Inc,ND,2012,10,7739,75962,37764
24949,Cass County Elec Coop Inc,ND,2012,11,9367,95864,37894
24949,Cass County Elec Coop Inc,ND,2012,12,11229,103575,38013
25177,Dakota Electric Association,MN,2012,1,15433,152561,101803
25177,Dakota Electric Association,MN,2012,2,13961,138207,101856
25177,Dakota Electric Association,MN,2012,3,12828,137437,101864
25177,Dakota Electric Association,MN,2012,4,11800,127942,101791
25177,Dakota Electric Association,MN,2012,5,14485,148078,101827
25177,Dakota Electric Association,MN,2012,6,20811,177640,101891
25177,Dakota Electric Association,MN,2012,7,24643,226937,101985
25177,Dakota Electric Association,MN,2012,8,20452,182171,102012
25177,Dakota Electric Association,MN,2012,9,14887,149786,102060
25177,Dakota Electric Association,MN,2012,10,12301,138461,102199
25177,Dakota Electric Association,MN,2012,11,12755,138939,102299
25177,Dakota Electric Association,MN,2012,12,14187,156644,102354
25866,Ak-Chin Electric Utility Authority,AZ,2012,1,157.01,2014,402
25866,Ak-Chin Electric Utility Authority,AZ,2012,2,147.86,1867,413
25866,Ak-Chin Electric Utility Authority,AZ,2012,3,161.15,2081,411
25866,Ak-Chin Electric Utility Authority,AZ,2012,4,173.95,2256,412
25866,Ak-Chin Electric Utility Authority,AZ,2012,5,209.2,2789,414
25866,Ak-Chin Electric Utility Authority,AZ,2012,6,292.43,3300,413
25866,Ak-Chin Electric Utility Authority,AZ,2012,7,294.11,3313,413
25866,Ak-Chin Electric Utility Authority,AZ,2012,8,322.42,3590,415
25866,Ak-Chin Electric Utility Authority,AZ,2012,9,285.45,3185,417
25866,Ak-Chin Electric Utility Authority,AZ,2012,10,246.22,2797,426
25866,Ak-Chin Electric Utility Authority,AZ,2012,11,195.22,2497,425
25866,Ak-Chin Electric Utility Authority,AZ,2012,12,189.33,2488,429
26510,Granite State Electric Co,NH,2012,1,7562.1,52539.23,41173
26510,Granite State Electric Co,NH,2012,2,6386.85,46788.22,41135
26510,Granite State Electric Co,NH,2012,3,6703.54,46748.4,41217
26510,Granite State Electric Co,NH,2012,4,4751.33,41333.86,41179
26510,Granite State Electric Co,NH,2012,5,4488.18,44476.26,41167
26510,Granite State Electric Co,NH,2012,6,5472.35,46367.18,41181
